Date,Close,High,Low,Open,Repaired?,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Open_lag1,Open_lag2,Open_lag3,Open_lag5,Open_lag10,High_lag1,High_lag2,High_lag3,High_lag5,High_lag10,Low_lag1,Low_lag2,Low_lag3,Low_lag5,Low_lag10,Close_rollmean3,Close_rollstd3,Close_rollmean5,Close_rollstd5,Close_rollmean10,Close_rollstd10,Close_rollmean20,Close_rollstd20,Open_rollmean3,Open_rollstd3,Open_rollmean5,Open_rollstd5,Open_rollmean10,Open_rollstd10,Open_rollmean20,Open_rollstd20,High_rollmean3,High_rollstd3,High_rollmean5,High_rollstd5,High_rollmean10,High_rollstd10,High_rollmean20,High_rollstd20,Low_rollmean3,Low_rollstd3,Low_rollmean5,Low_rollstd5,Low_rollmean10,Low_rollstd10,Low_rollmean20,Low_rollstd20,FII_Gross_Purchase,FII_Gross_Sales,FII_Net,DII_Gross_Purchase,DII_Gross_Sales,DII_Net,Repo Rate,%Change,sentiment_daily_x,sentiment_daily_y,"('Date', '')","('Close', '^NSEI')","('High', '^NSEI')","('Low', '^NSEI')","('Open', '^NSEI')","('Volume', '^NSEI')"
12-03-18,10421.40039,10433.65039,10295.4502,10301.59961,FALSE,216400,25799339.17,227660600,0.283637205,386313229.7,102468671.5,98142593.99,58911980.86,11485.47207,93.45671743,3.20981E-33,11169.27256,21661.74953,676.7955839,187.8811162,0.464361505,0,0,10197.87671,10301.30674,10094.44668,2.028462053,1.580555048,1,0,5122.100098,21928.25,13525.17505,150.4677213,0.315319114,3340.676208,59.83228261,-843.073448,-557.5483497,-285.5250983,9954.80013,10135.80196,9596.698229,10439.77168,1.003375875,0.965349526,0.038026349,-0.655102995,24.18924579,-4188.322364,-25.27319772,86.65433836,-111.9275361,13476.89966,13366.07495,13421.48731,14916.27515,3.2609592,8.278102517,49.39321455,49.16528402,-11.96985617,15285.7251,15038.84961,40,8,32,7600.336949,20534.50229,0,0,49.93895245,0.356446858,0.229908313,0.135794544,-3.205740926,46.04992971,31.71410788,20.62684018,-68.28589212,-3522.262423,19.62739838,-8.075592782,-5.332540658,-2.743052124,-11.6052427,-7.443514087,-4.161728616,17608.27126,18.74886497,17.18406988,-14.45597874,8776,6516.899902,5914.100098,5137,10539.75,8740.650391,6497.5,5944.600098,5131.799805,10518.2002,8787.200195,6546.149902,5952,5158.100098,10555.5,8732.900391,6487.299805,5893.649902,5122.100098,10485.40039,8571.433431,1960.27208,7397.590039,2131.51405,10193.69014,5190.145753,11169.27256,5382.527118,8513.25,1912.217734,7380.890039,2065.641339,10205.39512,5230.253107,11163.6801,5386.092359,8589.000162,1951.314288,7428.180078,2113.174891,10251.68501,5239.144423,11212.85002,5406.476862,8505.216799,1914.257616,7347.320021,2094.312404,10148.25498,5178.699016,11101.78005,5356.711142,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.281477778,0,,,,,,
12-03-19,11301.2002,11320.40039,11227,11231.34961,FALSE,391300,26029761.16,228051900,0.288951272,380306434.9,21700729.68,99626043.79,58945015.35,11685.15101,94.05447596,3.20981E-33,11200.27007,21690.45965,710.080487,187.3202971,0.504810691,0,0,10240.62671,10344.68672,10136.5667,2.032297682,5.595970561,1,0,5122.100098,21928.25,13525.17505,150.0512916,0.367668987,3096.508587,57.77051191,-644.6518958,-574.9690589,-69.68283691,10314.82096,10370.06351,9858.929302,10503.5812,1.005440311,0.964251586,0.041188725,-0.697239474,24.11902243,-660.5200688,-24.55630929,64.05418627,-88.61049556,13476.89966,13366.07495,13421.48731,14916.27515,5.066720659,7.842540241,50.35443718,48.20560102,1.392811647,15015.90015,15038.84961,36,4,32,7600.336949,20226.25425,0,0,50.90797962,0.417519921,0.339473612,0.232214833,-2.530403156,37.783051,36.97934377,30.18684088,-63.02065623,-2429.599711,61.88627457,-6.137448587,-5.493522243,-0.643926344,-3.919769187,-6.738765107,2.81899592,17574.68037,8.442241705,8.104751074,-7.234145701,10421.40039,8776,6516.899902,5359.549805,10831.40039,10301.59961,8740.650391,6497.5,5420.100098,10879.7002,10433.65039,8787.200195,6546.149902,5421.899902,10910.90039,10295.4502,8732.900391,6487.299805,5327.299805,10823.7998,10166.2002,1281.797319,8585.920118,2355.702177,10240.67012,5198.678778,11200.27007,5381.35371,10091.19987,1258.609029,8543.139942,2307.309802,10240.56006,5236.468887,11191.12009,5384.910011,10180.41699,1285.445904,8607.880175,2346.688608,10292.63501,5246.464705,11244.35002,5405.107806,10085.11686,1260.283023,8527.26006,2321.353073,10188.575,5186.107344,11133.27507,5355.439291,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,5.40%,0.35%,0.557966667,0,,,,,,
12-03-20,9590.150391,10040.75,9508,10039.9502,FALSE,1343500,25100598.28,226708400,2.48529E-05,-2422401.319,-59454075,76666691.03,58741603.74,11205.60376,69.71684903,3.20981E-33,10951.60508,21346.46156,556.748595,189.8325663,0.43451306,0,0,9992.681722,10141.27171,9844.091733,2.97397623,-0.854503531,0,1,5122.100098,21928.25,13525.17505,153.4583267,0.265858053,2966.177748,57.44177156,-618.3409562,-583.6434384,-34.69751787,10235.68766,10513.40584,9817.5787,10435.91966,0.990776152,0.967732148,0.023044004,-0.727917262,24.736879,-120.2046883,-59.15408615,39.84042002,-98.99450617,13476.89966,13366.07495,13421.48731,14916.27515,6.904095891,7.412616354,48.32805062,50.12341732,-19.88220334,15015.90015,15038.84961,32,0,32,7600.336949,19924.17117,0,0,48.92450814,0.292511374,0.355492717,0.308291548,-2.488079814,64.41643463,26.73942241,31.81095802,-73.26057759,-1722.089707,-9.009697659,-5.925121854,-5.579842166,-0.345279689,24.84171443,-0.422669201,25.26438363,17476.17043,-15.14042561,-16.41723616,-21.27929086,11301.2002,10421.40039,8776,5914.100098,12201.2002,11231.34961,10301.59961,8740.650391,5944.600098,12151,11320.40039,10433.65039,8787.200195,5952,12231.75,11227,10295.4502,8732.900391,5893.649902,12144.2998,10437.58366,855.639694,9321.130177,1827.875684,9979.565137,5154.653658,10951.60508,5332.448862,10524.29981,626.1426928,9362.209962,1832.236832,10029.45508,5193.267737,10969.42761,5333.677095,10598.26693,655.5152426,9425.630175,1849.569599,10073.53501,5202.048295,11016.855,5352.345599,10343.4834,860.5060379,9250.130079,1800.55293,9924.94502,5142.466979,10887.03259,5308.758848,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0,0,,,,,,
12-03-21,15030.9502,15336.2998,14953.59961,15321.15039,FALSE,493200,24806767.46,227201600,-0.077108334,381266865.4,416731541,118486783.9,59021411.91,11918.04828,76.65305221,5.03085E-33,10792.53511,20829.28545,755.7847682,185.9943051,0.71114479,0,0,9987.116716,10157.72672,9816.506707,3.416601877,15.28176317,1,0,5122.100098,21928.25,13525.17505,155.7201319,0.589596675,3244.174914,55.08572464,-156.6564353,-498.2460377,341.5896025,10585.65015,10905.702,10619.63585,10776.29229,0.99949919,0.951698762,0.047800428,-0.654154264,25.43257426,1408.665092,-65.09123903,10.93888955,-76.03012859,10229.19995,13525.17505,11877.1875,14916.27515,20.62621685,7.589592276,53.67265313,44.011425,72.5573618,14832.05005,14958.79956,28,68,-40,7600.336949,19628.12975,0,0,54.93688367,0.67144212,0.460491138,0.385152489,-0.713175319,72.65867219,59.30034604,41.00637074,-40.69965396,-138.7778162,38.77199308,-1.453713681,-4.754616469,3.300902788,24.30049283,4.521963205,19.77852962,17465.28712,56.73320633,44.93748512,23.38149148,9590.150391,11301.2002,10421.40039,6516.899902,15163.2998,10039.9502,11231.34961,10301.59961,6497.5,15186.2002,10040.75,11320.40039,10433.65039,6546.149902,15243.5,9508,11227,10295.4502,6487.299805,15081,11974.10026,2782.116373,11023.94024,2429.251162,9966.330177,5140.014303,10792.53511,5148.744287,12197.4834,2769.987317,11126.94004,2507.958026,10042.9501,5208.310303,10826.96511,5166.65262,12232.4834,2763.084052,11183.66016,2493.736781,10082.81499,5212.368327,10872.27253,5183.699687,11896.19987,2783.794196,10943.39004,2425.317015,9912.204981,5128.412583,10728.27253,5125.093865,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0.0258,0,,,,,,
12-03-24,22335.69922,22452.55078,22256,22334.44922,FALSE,299200,24750212.2,227500800,-0.087362686,639026014.2,473595784.3,148364246.8,59166817.28,12635.43987,78.3561169,7.47574E-33,11016.41011,21842.30882,190.5113926,196.5413163,1.022787503,1,0,10054.50838,10219.07855,9889.938218,3.273559648,37.81293235,1,0,5122.100098,22452.55078,13787.32544,157.3148649,0.993257443,3661.917481,53.31344201,789.5624866,-240.6843329,1030.246819,11430.19173,11444.65197,12422.10714,11632.54465,0.998836095,0.947799424,0.051036672,-0.382786122,25.92758356,4146.889692,-47.49816669,0.36387466,-47.86204135,13889.92529,13787.32544,13838.62537,14916.27515,60.31310842,8.672558909,59.79408902,37.62919563,177.839916,14832.05005,14958.79956,100,64,36,5122.100098,19628.12975,1,0,61.49111442,1,0.654651164,0.490211673,2.994013092,76.74892659,99.32574425,61.78850424,-0.674255749,2229.956162,83.06149275,6.787530244,-2.446187126,9.23371737,19.87027304,7.591625172,12.27864787,17493.56421,48.59805217,39.60748383,83.34249308,15030.9502,9590.150391,11301.2002,8776,21616.05078,15321.15039,10039.9502,11231.34961,8740.650391,21800.80078,15336.2998,10040.75,11320.40039,8787.200195,21831.69922,14953.59961,9508,11227,8732.900391,21574.75,15652.2666,6395.44989,13735.88008,5237.714488,10038.29502,5323.023727,11016.41011,5553.568862,15898.5166,6167.551406,13845.69981,5198.91874,10096.31494,5343.156431,11047.64509,5564.533776,15943.20019,6228.117349,13916.73027,5214.676567,10144.90015,5369.198051,11097.61003,5589.447808,15572.5332,6396.497877,13648.00996,5245.061618,9980.329981,5302.132166,10952.99001,5532.08485,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.4404,0,,,,,,
12-04-10,5339.700195,5382.149902,5324.899902,5354.149902,FALSE,0,24750212.2,227500800,-0.126793371,547736583.6,473595784.3,160912174.1,59166817.28,12751.59984,77.15375924,1.78719E-33,10188.66758,20049.58389,327.7512721,193.5663566,0.254132008,0,0,10075.49338,10242.18854,9908.798211,3.308923114,-13.70495067,0,1,5122.100098,22452.55078,13787.32544,170.0953589,0.01255594,4996.805665,55.43949651,166.0980446,-159.3278574,325.425902,10611.55843,11361.16737,11332.50607,11166.40803,0.996227632,0.964310579,0.031917054,-0.284228741,26.25819905,11427.3832,-60.0621092,-12.17158209,-47.89052711,13888.72534,13787.32544,13838.02539,14916.27515,80.15655421,8.775808961,44.03270981,53.94628271,-85.61346548,14832.05005,14958.79956,96,60,36,5122.100098,22452.55078,0,1,45.06690924,0.045536782,0.572326301,0.562489534,0.576758745,47.41678852,1.255593989,53.29389476,-98.74440601,1419.640057,-64.78536819,1.487479628,-1.659453775,3.146933403,9.54298798,7.981897734,1.561090246,17437.75934,-76.0934272,-143.1016752,-56.16909341,22335.69922,15030.9502,9590.150391,10421.40039,5137,22334.44922,15321.15039,10039.9502,10301.59961,5131.799805,22452.55078,15336.2998,10040.75,10433.65039,5158.100098,22256,14953.59961,9508,10295.4502,5122.100098,14235.44987,8525.878916,12719.54004,6404.684573,10058.56504,5302.632743,10188.66758,5058.543331,14336.58317,8532.858295,12856.20986,6378.976135,10118.54995,5320.616721,10226.67505,5089.76106,14390.33349,8574.426262,12906.43017,6410.442496,10167.30513,5346.496098,10270.30503,5105.578271,14178.1665,8492.144017,12653.8999,6386.233545,10000.60996,5281.834366,10133.47749,5046.596455,52683.49,53405.68,-722.19,24798.87,24163.88,634.99,6.25%,-0.25%,0,0,,,,,,
12-04-12,5276.850098,5290.600098,5246.75,5246.75,FALSE,0,24750212.2,227500800,-0.149071318,469488500.2,473595784.3,174198114,59166817.28,12808.19727,74.95256096,1.78719E-33,10156.38508,20077.00275,235.7674214,195.3572571,0.254071009,0,0,10065.67507,10227.29523,9904.054901,3.211312975,-14.31506029,0,1,5122.100098,22452.55078,13787.32544,170.6360141,0.00892937,4506.420118,57.88075947,-329.2777858,-193.3178431,-135.9599427,9249.958375,11240.76929,10400.86669,10730.14448,0.995125826,0.966829545,0.028296281,-0.30829909,26.3873831,-5019.385083,-58.90671707,-25.36876855,-33.53794852,13849.65039,13787.32544,13818.48791,14747.82495,78.53829221,8.880218118,43.96451544,53.99294705,-85.76145887,14747.82495,14958.79956,92,56,36,5122.100098,22452.55078,0,0,45.01902286,0.042753951,0.362763578,0.529913681,-1.233383742,44.89245927,0.892936963,33.8247584,-99.10706304,460.4710445,-75.58827858,-3.068717168,-1.941306454,-1.127410714,0.105438246,6.406605836,-6.30116759,17385.034,-1.177034191,-1.184016079,-56.68499817,5339.700195,22335.69922,15030.9502,11301.2002,5359.549805,5354.149902,22334.44922,15321.15039,11231.34961,5420.100098,5382.149902,22452.55078,15336.2998,11320.40039,5421.899902,5324.899902,22256,14953.59961,11227,5327.299805,10984.08317,9830.838099,11514.67002,7249.19521,10050.29507,5310.833746,10156.38508,5089.16948,10978.44971,9834.730672,11659.28994,7260.612374,10101.21494,5337.87993,10194.29504,5120.73869,11041.76693,9882.134711,11700.47012,7290.212119,10154.17515,5359.589972,10238.45254,5135.993606,10942.54997,9797.813051,11457.8499,7225.182764,9992.554981,5289.808612,10101.49248,5076.866956,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.25%,-0.25%,0,0,,,,,,
12-04-13,5528.549805,5544.5,5494.899902,5520.700195,FALSE,127300,24795638.98,227628100,-0.12774005,406996053.4,9780722.498,166723727.7,59172889.35,12180.64141,70.43083262,1.78719E-33,10128.61257,20097.66857,159.556582,196.8493892,0.26928293,0,0,10025.94839,10186.69355,9865.203224,3.206582728,-13.48921887,0,1,5122.100098,22452.55078,13787.32544,171.1038956,0.023452922,4082.543096,60.72161966,-693.56169,-293.3666125,-400.1950776,9282.587525,11042.58851,9651.279478,10344.84117,0.994473655,0.967438678,0.027034977,-0.409588033,26.28562546,-4769.062769,-55.49004064,-36.33551023,-19.15453041,13849.65039,13787.32544,13818.48791,14747.82495,61.18196043,8.940717692,44.20778964,53.73488101,-80.32371984,14747.82495,14958.79956,88,52,36,5122.100098,21764.31875,0,0,45.26983148,0.057329244,0.048539993,0.327876624,-2.55032054,42.93909563,2.345292194,1.497941049,-97.65470781,64.10072486,7.622149212,-6.704420868,-2.893929337,-3.810491531,-4.506609964,4.223962676,-8.730572641,17325.66104,4.769885487,4.659619238,-54.61892218,5276.850098,5339.700195,22335.69922,9590.150391,5914.100098,5246.75,5354.149902,22334.44922,10039.9502,5944.600098,5290.600098,5382.149902,22452.55078,10040.75,5952,5246.75,5324.899902,22256,9508,5893.649902,5381.700033,131.0006695,10702.3499,7730.360023,10011.74004,5345.484099,10128.61257,5114.017819,5373.866699,138.0352904,10755.43994,7775.623238,10058.82495,5376.103077,10166.06255,5146.078981,5405.75,128.5846551,10801.22012,7805.235668,10113.42515,5396.511891,10210.34753,5161.269551,5355.516601,126.8764366,10655.22988,7703.033939,9952.679981,5325.521931,10072.36748,5102.772169,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,7.25%,-0.50%,0,0,,,,,,
12-04-16,7708.950195,7717.399902,7663.350098,7669.25,FALSE,163400,24907949.73,227791500,-0.127003815,399750534.9,71802056.88,115424520.6,59237332.54,11191.49079,66.676909,1.78719E-33,10078.48259,20085.54835,71.41683278,198.582786,0.381607034,0,0,10143.92674,10304.19188,9983.661606,3.159824385,-7.096713224,0,1,5122.100098,22452.55078,13787.32544,171.9549597,0.149266176,3893.173796,63.19267895,-797.1303966,-394.1193693,-403.0110273,9478.370891,10778.9539,9352.459589,10149.58999,0.993193733,0.96955352,0.023640214,-0.520147256,26.12170625,-4164.382495,-42.40969133,-48.71572857,6.30603724,13849.65039,13787.32544,13818.48791,14747.82495,40.23809455,8.676180023,46.43204241,51.56429723,-41.14950581,14747.82495,14958.79956,84,48,36,5122.100098,21103.616,0,0,47.50389395,0.187157777,0.095746991,0.169016854,-2.937081686,43.08105014,14.92661757,6.05494891,-85.07338243,-928.3605454,43.83577867,-7.853818703,-3.88590721,-3.967911493,-7.232994572,1.932571227,-9.165565798,17259.33404,39.438921,33.24564771,-36.72111475,5528.549805,5276.850098,5339.700195,15030.9502,6516.899902,5520.700195,5246.75,5354.149902,15321.15039,6497.5,5544.5,5290.600098,5382.149902,15336.2998,6546.149902,5494.899902,5246.75,5324.899902,14953.59961,6487.299805,6171.450033,1337.448409,9237.949903,7391.467865,10130.94507,5271.671012,10078.48259,5133.516419,6145.566732,1326.638686,9225.059863,7396.110591,10175.99995,5302.11794,10115.67754,5166.319534,6184.166667,1333.873834,9277.440136,7433.375538,10230.55015,5322.691122,10159.59004,5181.519486,6135,1329.39276,9197.17998,7368.730254,10070.28501,5252.983456,10025.57249,5121.250293,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0,0,,,,,,
12-04-17,9203.450195,9246.400391,9161.799805,9242.5,FALSE,161800,24905463.83,227953300,-0.152980208,377187615.6,79148350.02,112126686.9,59268699.99,11103.64494,67.89770044,2.13367E-33,10189.60759,20105.56267,273.6525197,194.6287918,0.45027421,0,0,10187.7784,10351.07362,10024.48319,3.205707999,-2.513953028,0,1,5122.100098,22452.55078,13787.32544,170.0796672,0.235501671,3657.601436,61.82073677,-749.9704898,-465.2895934,-284.6808964,9752.483399,10432.45776,9329.535067,10079.50556,0.993691503,0.95153084,0.042160663,-0.605505496,25.82784934,-3672.707691,-32.51075249,-49.51990132,17.00914883,13849.65039,13787.32544,13818.48791,14747.82495,23.63331161,8.204456166,48.00401479,50.03543736,-17.59939311,13131.87476,14958.79956,80,44,36,5122.100098,20469.34136,0,0,49.03938586,0.267323637,0.170603552,0.104963512,-2.796952909,50.34331319,22.99631529,13.42274168,-77.00368471,-3674.671339,55.61877619,-7.440548404,-4.596835449,-2.843712955,-9.500539886,-0.354050996,-9.14648889,17218.38573,19.38655669,17.71964181,-24.45351779,7708.950195,5528.549805,5276.850098,22335.69922,8776,7669.25,5520.700195,5246.75,22334.44922,8740.650391,7717.399902,5544.5,5290.600098,22452.55078,8787.200195,7663.350098,5494.899902,5246.75,22256,8732.900391,7480.316732,1848.087705,6611.500098,1767.353174,10173.69009,5261.186353,10189.60759,5086.777623,7477.483398,1868.29582,6606.670019,1780.041816,10226.18491,5289.38245,10226.62004,5120.042826,7502.766764,1860.259972,6636.210059,1771.809029,10276.47017,5310.823039,10270.17007,5134.710477,7440.016602,1843.623365,6578.339941,1758.52196,10113.17495,5242.591269,10140.21248,5072.299351,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6%,0.25%,0,0,,,,,,
12-04-18,10458.65039,10469.90039,10395.25,10410.65039,FALSE,238600,25072148.59,228191900,-0.143787147,366088065.8,38435098.53,105985721.2,59301241.13,11063.1158,69.75154535,2.13367E-33,10185.55261,20100.99794,270.1072817,194.6962665,0.513771332,0,0,10193.55506,10350.4953,10036.61483,3.079205099,1.344574148,1,0,5122.100098,22452.55078,13787.32544,170.1473778,0.307929112,3418.486312,60.13640186,-604.3452425,-493.1007232,-111.2445193,10080.96261,10147.85973,9503.245116,10107.59036,0.994450959,0.952583817,0.041867142,-0.647068802,25.41518878,-1409.552613,1.369130029,-46.63929695,48.00842698,13849.65039,13787.32544,13818.48791,14747.82495,12.12363313,7.654612541,49.24965462,48.75312802,4.343832559,13131.87476,14958.79956,76,40,36,5122.100098,19860.4377,0,0,50.35284501,0.323809647,0.259430353,0.175260299,-2.304011241,46.65311101,30.29153049,22.73815445,-69.70846951,-2795.326727,60.48505497,-5.979122828,-4.873292925,-1.105829903,-8.666572566,-2.01655531,-6.650017256,17189.72643,13.6383657,12.78509896,-14.15021227,9203.450195,7708.950195,5528.549805,5339.700195,10421.40039,9242.5,7669.25,5520.700195,5354.149902,10301.59961,9246.400391,7717.399902,5544.5,5382.149902,10433.65039,9161.799805,7663.350098,5494.899902,5324.899902,10295.4502,9123.683593,1376.584477,7635.290137,2260.337869,10177.41509,5261.394405,10185.55261,5086.51613,9107.466797,1375.67965,7617.970117,2261.747999,10237.08999,5289.667615,10221.24255,5119.776939,9144.566894,1379.072978,7653.760156,2264.105928,10280.09517,5310.954616,10265.89009,5134.495796,9073.466634,1368.090396,7592.409961,2248.643945,10123.15493,5243.071778,10135.70496,5072.016502,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.281477778,0,,,,,,
12-04-19,11643.4502,11657.34961,11578.7998,11612.84961,FALSE,246000,25231089.06,228437900,-0.07112456,355427021.1,37853967.99,106840176.2,59329109.04,11245.44095,71.20274133,2.13367E-33,10226.1551,20158.48268,293.8275277,194.2534115,0.571347581,0,0,10227.9217,10383.37687,10072.46652,3.039819432,5.052851002,1,0,5122.100098,22452.55078,13787.32544,169.4718152,0.376294317,3196.507603,58.30567926,-388.8503176,-472.2506421,83.4003245,10319.91679,9753.586633,9832.507437,10221.35775,0.995235686,0.953939947,0.041295739,-0.634653566,25.17720415,195.2452868,13.4432748,-38.57292351,52.01619831,13849.65039,13787.32544,13818.48791,14747.82495,10.70002907,7.326868441,50.51775894,47.51197597,24.35514862,14056.94995,14958.79956,72,36,36,5122.100098,19275.8902,0,0,51.62038306,0.40076029,0.330631191,0.253555032,-1.539107592,38.1709696,37.17757913,30.15514164,-62.82242087,-1724.903404,32.67377165,-3.804292217,-4.659492783,0.855200566,-7.665488451,-3.146341938,-4.519146513,17162.58357,11.32841969,10.73143828,-4.424788016,10458.65039,9203.450195,7708.950195,5276.850098,11301.2002,10410.65039,9242.5,7669.25,5246.75,11231.34961,10469.90039,9246.400391,7717.399902,5290.600098,11320.40039,10395.25,9161.799805,7663.350098,5246.75,11227,10435.1836,1220.16926,8908.610157,2389.189059,10211.64009,5270.621851,10226.1551,5095.176539,10422,1185.215562,8891.190039,2381.855816,10275.23999,5299.002625,10257.90002,5127.358664,10457.88346,1205.519531,8927.110059,2389.65509,10313.79009,5319.350334,10303.21255,5142.138387,10378.61654,1208.585846,8858.819921,2376.75255,10158.33491,5252.47314,10173.45496,5080.210437,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,5.40%,0.35%,0.557966667,0,,,,,,
12-04-21,14310.7998,14652.5,14248.7002,14644.65039,FALSE,650200,24780875.09,229088100,-0.16967709,552410405.2,175910979.4,119835088,59478060.66,11885.02766,75.6267264,2.13367E-33,10331.63508,20389.63343,273.6367338,194.7029346,0.697810965,0,0,10697.02502,10839.58517,10554.46486,2.665416887,13.17456102,1,0,5122.100098,22452.55078,13787.32544,167.7416067,0.530205467,3177.761823,56.03036831,-2.803894713,-378.3612926,375.5573979,10644.03341,10076.21355,10521.47549,10524.27939,0.996433383,0.949378571,0.047054812,-0.536231109,25.48530357,969.5651168,59.99382428,-24.67458315,84.66840743,13849.65039,13787.32544,13818.48791,14747.82495,22.9488,7.474775296,53.67419624,44.45266158,68.81142294,14327.58752,14958.79956,68,32,36,5122.100098,18714.72459,0,0,54.44048849,0.571965351,0.432178429,0.340746658,-0.087308726,77.43646082,52.68019731,40.04976898,-47.31980269,-119.9439767,37.32127415,-0.026642154,-3.732922657,3.706280503,5.257151797,-1.465643191,6.722794988,17108.50601,22.90858426,20.62706757,17.47013995,11643.4502,10458.65039,9203.450195,5528.549805,9590.150391,11612.84961,10410.65039,9242.5,5520.700195,10039.9502,11657.34961,10469.90039,9246.400391,5544.5,10040.75,11578.7998,10395.25,9161.799805,5494.899902,9508,12137.63346,1973.050074,10665.06016,2508.294211,10683.70503,5418.112628,10331.63508,5159.644286,12222.7168,2181.88966,10715.98008,2635.609953,10735.71001,5473.480702,10382.58254,5205.539393,12259.91667,2155.423431,10748.71006,2626.247902,10774.96509,5490.217773,10424.25005,5217.854972,12074.25,1973.923197,10609.57998,2500.242905,10632.40493,5399.145978,10278.67498,5144.563778,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0.0258,0,,,,,,
12-04-22,17530.30078,17595.30078,17442.34961,17584.84961,FALSE,266000,24820789.87,229354100,-0.173296482,595835670.3,176424292.5,128699843.3,59537902.69,12329.26544,76.97565333,2.61368E-33,10449.98513,20784.51292,115.4573425,197.790287,0.842556321,0,0,10938.59507,11058.18032,10819.00981,2.186482868,28.0606963,1,0,5122.100098,22452.55078,13787.32544,165.8418693,0.715976803,3188.435738,54.04104065,556.5123711,-191.3865599,747.898931,11163.12512,10516.45589,11599.75631,11043.24394,0.997195758,0.941784506,0.055411253,-0.323107252,25.67311055,-859.8347412,93.79193929,-8.975682482,102.7676218,11421.02539,13787.32544,12604.17541,14747.82495,52.38183332,8.030465856,56.20188335,41.32474004,115.5678262,14327.58752,14958.79956,64,28,36,5122.100098,18176.0056,0,0,57.64938661,0.766773527,0.579833056,0.447547559,2.095223246,78.33625743,71.39191565,53.74989736,-28.60808435,1552.193845,55.11892958,5.039392178,-1.97845969,7.017851869,3.949346327,-0.382645287,4.331991615,17113.21109,22.49700244,20.29163738,43.89740021,14310.7998,11643.4502,10458.65039,7708.950195,15030.9502,14644.65039,11612.84961,10410.65039,7669.25,15321.15039,14652.5,11657.34961,10469.90039,7717.399902,15336.2998,14248.7002,11578.7998,10395.25,7663.350098,14953.59961,14494.85026,2947.737839,12629.33027,3326.68441,10933.64009,5691.671865,10449.98513,5301.500896,14614.11654,2986.117084,12699.1,3391.929416,10962.07993,5725.216496,10502.51501,5347.726519,14635.05013,2969.014045,12724.29023,3382.347198,11000.86519,5739.563638,10541.84009,5356.827664,14423.2832,2935.670879,12565.37988,3312.30895,10881.27993,5670.981015,10396.74246,5285.737029,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4.40%,0.40%,0.6486,0,,,,,,
